ファイル名=[LCLA-16M_SN取得_TESTP2_20161114101257_LCLA-16M.csv]
画像サイズ=(16920/500) 平均範囲=(0/16383)
LvlAve=[127.50]/SD_Ave=[0.000000]/SD_Max=[0.000000]at[0]pix
No.,LvAve,SD
14204,124.00,0.000000
14205,125.00,0.000000
14206,126.00,0.000000
14207,127.00,0.000000
14208,128.00,0.000000
14209,129.00,0.000000
14210,130.00,0.000000
14211,131.00,0.000000
14212,132.00,0.000000
14213,133.00,0.000000
14214,134.00,0.000000
14215,135.00,0.000000
14216,136.00,0.000000
14217,137.00,0.000000
14218,138.00,0.000000
14219,139.00,0.000000
14220,140.00,0.000000
14221,141.00,0.000000
14222,142.00,0.000000
14223,143.00,0.000000
14224,144.00,0.000000
14225,145.00,0.000000
14226,146.00,0.000000
14227,147.00,0.000000
14228,148.00,0.000000
14229,149.00,0.000000
14230,150.00,0.000000
14231,151.00,0.000000
14232,152.00,0.000000
14233,153.00,0.000000
14234,154.00,0.000000
14235,155.00,0.000000
14236,156.00,0.000000
14237,157.00,0.000000
14238,158.00,0.000000
14239,159.00,0.000000
14240,160.00,0.000000
14241,161.00,0.000000
14242,162.00,0.000000
14243,163.00,0.000000
14244,164.00,0.000000
14245,165.00,0.000000
14246,166.00,0.000000
14247,167.00,0.000000
14248,168.00,0.000000
14249,169.00,0.000000
14250,170.00,0.000000
14251,171.00,0.000000
14252,172.00,0.000000
14253,173.00,0.000000
14254,174.00,0.000000
14255,175.00,0.000000
14256,176.00,0.000000
14257,177.00,0.000000
14258,178.00,0.000000
14259,179.00,0.000000
14260,180.00,0.000000
14261,181.00,0.000000
14262,182.00,0.000000
14263,183.00,0.000000
14264,184.00,0.000000
14265,185.00,0.000000
14266,186.00,0.000000
14267,187.00,0.000000
14268,188.00,0.000000
14269,189.00,0.000000
14270,190.00,0.000000
14271,191.00,0.000000
14272,192.00,0.000000
14273,193.00,0.000000
14274,194.00,0.000000
14275,195.00,0.000000
14276,196.00,0.000000
14277,197.00,0.000000
14278,198.00,0.000000
14279,199.00,0.000000
14280,200.00,0.000000
14281,201.00,0.000000
14282,202.00,0.000000
14283,203.00,0.000000
14284,204.00,0.000000
14285,205.00,0.000000
14286,206.00,0.000000
14287,207.00,0.000000
14288,208.00,0.000000
14289,209.00,0.000000
14290,210.00,0.000000
14291,211.00,0.000000
14292,212.00,0.000000
14293,213.00,0.000000
14294,214.00,0.000000
14295,215.00,0.000000
14296,216.00,0.000000
14297,217.00,0.000000
14298,218.00,0.000000
14299,219.00,0.000000
14300,220.00,0.000000
14301,221.00,0.000000
14302,222.00,0.000000
14303,223.00,0.000000
14304,224.00,0.000000
14305,225.00,0.000000
14306,226.00,0.000000
14307,227.00,0.000000
14308,228.00,0.000000
14309,229.00,0.000000
14310,230.00,0.000000
14311,231.00,0.000000
14312,232.00,0.000000
14313,233.00,0.000000
14314,234.00,0.000000
14315,235.00,0.000000
14316,236.00,0.000000
14317,237.00,0.000000
14318,238.00,0.000000
14319,239.00,0.000000
14320,240.00,0.000000
14321,241.00,0.000000
14322,242.00,0.000000
14323,243.00,0.000000
14324,244.00,0.000000
14325,245.00,0.000000
14326,246.00,0.000000
14327,247.00,0.000000
14328,248.00,0.000000
14329,249.00,0.000000
14330,250.00,0.000000
14331,251.00,0.000000
14332,252.00,0.000000
14333,253.00,0.000000
14334,254.00,0.000000
14335,255.00,0.000000
14336,0.00,0.000000
14337,1.00,0.000000
14338,2.00,0.000000
14339,3.00,0.000000
14340,4.00,0.000000
14341,5.00,0.000000
14342,6.00,0.000000
14343,7.00,0.000000
14344,8.00,0.000000
14345,9.00,0.000000
14346,10.00,0.000000
14347,11.00,0.000000
14348,12.00,0.000000
14349,13.00,0.000000
14350,14.00,0.000000
14351,15.00,0.000000
14352,16.00,0.000000
14353,17.00,0.000000
14354,18.00,0.000000
14355,19.00,0.000000
14356,20.00,0.000000
14357,21.00,0.000000
14358,22.00,0.000000
14359,23.00,0.000000
14360,24.00,0.000000
14361,25.00,0.000000
14362,26.00,0.000000
14363,27.00,0.000000
14364,28.00,0.000000
14365,29.00,0.000000
14366,30.00,0.000000
14367,31.00,0.000000
14368,32.00,0.000000
14369,33.00,0.000000
14370,34.00,0.000000
14371,35.00,0.000000
14372,36.00,0.000000
14373,37.00,0.000000
14374,38.00,0.000000
14375,39.00,0.000000
14376,40.00,0.000000
14377,41.00,0.000000
14378,42.00,0.000000
14379,43.00,0.000000
14380,44.00,0.000000
14381,45.00,0.000000
14382,46.00,0.000000
14383,47.00,0.000000
14384,48.00,0.000000
14385,49.00,0.000000
14386,50.00,0.000000
14387,51.00,0.000000
14388,52.00,0.000000
14389,53.00,0.000000
14390,54.00,0.000000
14391,55.00,0.000000
14392,56.00,0.000000
14393,57.00,0.000000
14394,58.00,0.000000
14395,59.00,0.000000
14396,60.00,0.000000
14397,61.00,0.000000
14398,62.00,0.000000
14399,63.00,0.000000
14400,64.00,0.000000
14401,65.00,0.000000
14402,66.00,0.000000
14403,67.00,0.000000
14404,68.00,0.000000
14405,69.00,0.000000
14406,70.00,0.000000
14407,71.00,0.000000
14408,72.00,0.000000
14409,73.00,0.000000
14410,74.00,0.000000
14411,75.00,0.000000
14412,76.00,0.000000
14413,77.00,0.000000
14414,78.00,0.000000
14415,79.00,0.000000
14416,80.00,0.000000
14417,81.00,0.000000
14418,82.00,0.000000
14419,83.00,0.000000
14420,84.00,0.000000
14421,85.00,0.000000
14422,86.00,0.000000
14423,87.00,0.000000
14424,88.00,0.000000
14425,89.00,0.000000
14426,90.00,0.000000
14427,91.00,0.000000
14428,92.00,0.000000
14429,93.00,0.000000
14430,94.00,0.000000
14431,95.00,0.000000
14432,96.00,0.000000
14433,97.00,0.000000
14434,98.00,0.000000
14435,99.00,0.000000
14436,100.00,0.000000
14437,101.00,0.000000
14438,102.00,0.000000
14439,103.00,0.000000
14440,104.00,0.000000
14441,105.00,0.000000
14442,106.00,0.000000
14443,107.00,0.000000
14444,108.00,0.000000
14445,109.00,0.000000
14446,110.00,0.000000
14447,111.00,0.000000
14448,112.00,0.000000
14449,113.00,0.000000
14450,114.00,0.000000
14451,115.00,0.000000
14452,116.00,0.000000
14453,117.00,0.000000
14454,118.00,0.000000
14455,119.00,0.000000
14456,120.00,0.000000
14457,121.00,0.000000
14458,122.00,0.000000
14459,123.00,0.000000
14460,124.00,0.000000
14461,125.00,0.000000
14462,126.00,0.000000
14463,127.00,0.000000
14464,128.00,0.000000
14465,129.00,0.000000
14466,130.00,0.000000
14467,131.00,0.000000
14468,132.00,0.000000
14469,133.00,0.000000
14470,134.00,0.000000
14471,135.00,0.000000
14472,136.00,0.000000
14473,137.00,0.000000
14474,138.00,0.000000
14475,139.00,0.000000
14476,140.00,0.000000
14477,141.00,0.000000
14478,142.00,0.000000
14479,143.00,0.000000
14480,144.00,0.000000
14481,145.00,0.000000
14482,146.00,0.000000
14483,147.00,0.000000
14484,148.00,0.000000
14485,149.00,0.000000
14486,150.00,0.000000
14487,151.00,0.000000
14488,152.00,0.000000
14489,153.00,0.000000
14490,154.00,0.000000
14491,155.00,0.000000
14492,156.00,0.000000
14493,157.00,0.000000
14494,158.00,0.000000
14495,159.00,0.000000
14496,160.00,0.000000
14497,161.00,0.000000
14498,162.00,0.000000
14499,163.00,0.000000
14500,164.00,0.000000
14501,165.00,0.000000
14502,166.00,0.000000
14503,167.00,0.000000
14504,168.00,0.000000
14505,169.00,0.000000
14506,170.00,0.000000
14507,171.00,0.000000
14508,172.00,0.000000
14509,173.00,0.000000
14510,174.00,0.000000
14511,175.00,0.000000
14512,176.00,0.000000
14513,177.00,0.000000
14514,178.00,0.000000
14515,179.00,0.000000
14516,180.00,0.000000
14517,181.00,0.000000
14518,182.00,0.000000
14519,183.00,0.000000
14520,184.00,0.000000
14521,185.00,0.000000
14522,186.00,0.000000
14523,187.00,0.000000
14524,188.00,0.000000
14525,189.00,0.000000
14526,190.00,0.000000
14527,191.00,0.000000
14528,192.00,0.000000
14529,193.00,0.000000
14530,194.00,0.000000
14531,195.00,0.000000
14532,196.00,0.000000
14533,197.00,0.000000
14534,198.00,0.000000
14535,199.00,0.000000
14536,200.00,0.000000
14537,201.00,0.000000
14538,202.00,0.000000
14539,203.00,0.000000
14540,204.00,0.000000
14541,205.00,0.000000
14542,206.00,0.000000
14543,207.00,0.000000
14544,208.00,0.000000
14545,209.00,0.000000
14546,210.00,0.000000
14547,211.00,0.000000
14548,212.00,0.000000
14549,213.00,0.000000
14550,214.00,0.000000
14551,215.00,0.000000
14552,216.00,0.000000
14553,217.00,0.000000
14554,218.00,0.000000
14555,219.00,0.000000
14556,220.00,0.000000
14557,221.00,0.000000
14558,222.00,0.000000
14559,223.00,0.000000
14560,224.00,0.000000
14561,225.00,0.000000
14562,226.00,0.000000
14563,227.00,0.000000
14564,228.00,0.000000
14565,229.00,0.000000
14566,230.00,0.000000
14567,231.00,0.000000
14568,232.00,0.000000
14569,233.00,0.000000
14570,234.00,0.000000
14571,235.00,0.000000
14572,236.00,0.000000
14573,237.00,0.000000
14574,238.00,0.000000
14575,239.00,0.000000
14576,240.00,0.000000
14577,241.00,0.000000
14578,242.00,0.000000
14579,243.00,0.000000
14580,244.00,0.000000
14581,245.00,0.000000
14582,246.00,0.000000
14583,247.00,0.000000
14584,248.00,0.000000
14585,249.00,0.000000
14586,250.00,0.000000
14587,251.00,0.000000
14588,252.00,0.000000
14589,253.00,0.000000
14590,254.00,0.000000
14591,255.00,0.000000
14592,0.00,0.000000
14593,1.00,0.000000
14594,2.00,0.000000
14595,3.00,0.000000
14596,4.00,0.000000
14597,5.00,0.000000
14598,6.00,0.000000
14599,7.00,0.000000
14600,8.00,0.000000
14601,9.00,0.000000
14602,10.00,0.000000
14603,11.00,0.000000
14604,12.00,0.000000
14605,13.00,0.000000
14606,14.00,0.000000
14607,15.00,0.000000
14608,16.00,0.000000
14609,17.00,0.000000
14610,18.00,0.000000
14611,19.00,0.000000
14612,20.00,0.000000
14613,21.00,0.000000
14614,22.00,0.000000
14615,23.00,0.000000
14616,24.00,0.000000
14617,25.00,0.000000
14618,26.00,0.000000
14619,27.00,0.000000
14620,28.00,0.000000
14621,29.00,0.000000
14622,30.00,0.000000
14623,31.00,0.000000
14624,32.00,0.000000
14625,33.00,0.000000
14626,34.00,0.000000
14627,35.00,0.000000
14628,36.00,0.000000
14629,37.00,0.000000
14630,38.00,0.000000
14631,39.00,0.000000
14632,40.00,0.000000
14633,41.00,0.000000
14634,42.00,0.000000
14635,43.00,0.000000
14636,44.00,0.000000
14637,45.00,0.000000
14638,46.00,0.000000
14639,47.00,0.000000
14640,48.00,0.000000
14641,49.00,0.000000
14642,50.00,0.000000
14643,51.00,0.000000
14644,52.00,0.000000
14645,53.00,0.000000
14646,54.00,0.000000
14647,55.00,0.000000
14648,56.00,0.000000
14649,57.00,0.000000
14650,58.00,0.000000
14651,59.00,0.000000
14652,60.00,0.000000
14653,61.00,0.000000
14654,62.00,0.000000
14655,63.00,0.000000
14656,64.00,0.000000
14657,65.00,0.000000
14658,66.00,0.000000
14659,67.00,0.000000
14660,68.00,0.000000
14661,69.00,0.000000
14662,70.00,0.000000
14663,71.00,0.000000
14664,72.00,0.000000
14665,73.00,0.000000
14666,74.00,0.000000
14667,75.00,0.000000
14668,76.00,0.000000
14669,77.00,0.000000
14670,78.00,0.000000
14671,79.00,0.000000
14672,80.00,0.000000
14673,81.00,0.000000
14674,82.00,0.000000
14675,83.00,0.000000
14676,84.00,0.000000
14677,85.00,0.000000
14678,86.00,0.000000
14679,87.00,0.000000
14680,88.00,0.000000
14681,89.00,0.000000
14682,90.00,0.000000
14683,91.00,0.000000
14684,92.00,0.000000
14685,93.00,0.000000
14686,94.00,0.000000
14687,95.00,0.000000
14688,96.00,0.000000
14689,97.00,0.000000
14690,98.00,0.000000
14691,99.00,0.000000
14692,100.00,0.000000
14693,101.00,0.000000
14694,102.00,0.000000
14695,103.00,0.000000
14696,104.00,0.000000
14697,105.00,0.000000
14698,106.00,0.000000
14699,107.00,0.000000
14700,108.00,0.000000
14701,109.00,0.000000
14702,110.00,0.000000
14703,111.00,0.000000
14704,112.00,0.000000
14705,113.00,0.000000
14706,114.00,0.000000
14707,115.00,0.000000
14708,116.00,0.000000
14709,117.00,0.000000
14710,118.00,0.000000
14711,119.00,0.000000
14712,120.00,0.000000
14713,121.00,0.000000
14714,122.00,0.000000
14715,123.00,0.000000
14716,124.00,0.000000
14717,125.00,0.000000
14718,126.00,0.000000
14719,127.00,0.000000
14720,128.00,0.000000
14721,129.00,0.000000
14722,130.00,0.000000
14723,131.00,0.000000
14724,132.00,0.000000
14725,133.00,0.000000
14726,134.00,0.000000
14727,135.00,0.000000
14728,136.00,0.000000
14729,137.00,0.000000
14730,138.00,0.000000
14731,139.00,0.000000
14732,140.00,0.000000
14733,141.00,0.000000
14734,142.00,0.000000
14735,143.00,0.000000
14736,144.00,0.000000
14737,145.00,0.000000
14738,146.00,0.000000
14739,147.00,0.000000
14740,148.00,0.000000
14741,149.00,0.000000
14742,150.00,0.000000
14743,151.00,0.000000
14744,152.00,0.000000
14745,153.00,0.000000
14746,154.00,0.000000
14747,155.00,0.000000
14748,156.00,0.000000
14749,157.00,0.000000
14750,158.00,0.000000
14751,159.00,0.000000
14752,160.00,0.000000
14753,161.00,0.000000
14754,162.00,0.000000
14755,163.00,0.000000
14756,164.00,0.000000
14757,165.00,0.000000
14758,166.00,0.000000
14759,167.00,0.000000
14760,168.00,0.000000
14761,169.00,0.000000
14762,170.00,0.000000
14763,171.00,0.000000
14764,172.00,0.000000
14765,173.00,0.000000
14766,174.00,0.000000
14767,175.00,0.000000
14768,176.00,0.000000
14769,177.00,0.000000
14770,178.00,0.000000
14771,179.00,0.000000
14772,180.00,0.000000
14773,181.00,0.000000
14774,182.00,0.000000
14775,183.00,0.000000
14776,184.00,0.000000
14777,185.00,0.000000
14778,186.00,0.000000
14779,187.00,0.000000
14780,188.00,0.000000
14781,189.00,0.000000
14782,190.00,0.000000
14783,191.00,0.000000
14784,192.00,0.000000
14785,193.00,0.000000
14786,194.00,0.000000
14787,195.00,0.000000
14788,196.00,0.000000
14789,197.00,0.000000
14790,198.00,0.000000
14791,199.00,0.000000
14792,200.00,0.000000
14793,201.00,0.000000
14794,202.00,0.000000
14795,203.00,0.000000
14796,204.00,0.000000
14797,205.00,0.000000
14798,206.00,0.000000
14799,207.00,0.000000
14800,208.00,0.000000
14801,209.00,0.000000
14802,210.00,0.000000
14803,211.00,0.000000
14804,212.00,0.000000
14805,213.00,0.000000
14806,214.00,0.000000
14807,215.00,0.000000
14808,216.00,0.000000
14809,217.00,0.000000
14810,218.00,0.000000
14811,219.00,0.000000
14812,220.00,0.000000
14813,221.00,0.000000
14814,222.00,0.000000
14815,223.00,0.000000
14816,224.00,0.000000
14817,225.00,0.000000
14818,226.00,0.000000
14819,227.00,0.000000
14820,228.00,0.000000
14821,229.00,0.000000
14822,230.00,0.000000
14823,231.00,0.000000
14824,232.00,0.000000
14825,233.00,0.000000
14826,234.00,0.000000
14827,235.00,0.000000
14828,236.00,0.000000
14829,237.00,0.000000
14830,238.00,0.000000
14831,239.00,0.000000
14832,240.00,0.000000
14833,241.00,0.000000
14834,242.00,0.000000
14835,243.00,0.000000
14836,244.00,0.000000
14837,245.00,0.000000
14838,246.00,0.000000
14839,247.00,0.000000
14840,248.00,0.000000
14841,249.00,0.000000
14842,250.00,0.000000
14843,251.00,0.000000
14844,252.00,0.000000
14845,253.00,0.000000
14846,254.00,0.000000
14847,255.00,0.000000
14848,0.00,0.000000
14849,1.00,0.000000
14850,2.00,0.000000
14851,3.00,0.000000
14852,4.00,0.000000
14853,5.00,0.000000
14854,6.00,0.000000
14855,7.00,0.000000
14856,8.00,0.000000
14857,9.00,0.000000
14858,10.00,0.000000
14859,11.00,0.000000
14860,12.00,0.000000
14861,13.00,0.000000
14862,14.00,0.000000
14863,15.00,0.000000
14864,16.00,0.000000
14865,17.00,0.000000
14866,18.00,0.000000
14867,19.00,0.000000
14868,20.00,0.000000
14869,21.00,0.000000
14870,22.00,0.000000
14871,23.00,0.000000
14872,24.00,0.000000
14873,25.00,0.000000
14874,26.00,0.000000
14875,27.00,0.000000
14876,28.00,0.000000
14877,29.00,0.000000
14878,30.00,0.000000
14879,31.00,0.000000
14880,32.00,0.000000
14881,33.00,0.000000
14882,34.00,0.000000
14883,35.00,0.000000
14884,36.00,0.000000
14885,37.00,0.000000
14886,38.00,0.000000
14887,39.00,0.000000
14888,40.00,0.000000
14889,41.00,0.000000
14890,42.00,0.000000
14891,43.00,0.000000
14892,44.00,0.000000
14893,45.00,0.000000
14894,46.00,0.000000
14895,47.00,0.000000
14896,48.00,0.000000
14897,49.00,0.000000
14898,50.00,0.000000
14899,51.00,0.000000
14900,52.00,0.000000
14901,53.00,0.000000
14902,54.00,0.000000
14903,55.00,0.000000
14904,56.00,0.000000
14905,57.00,0.000000
14906,58.00,0.000000
14907,59.00,0.000000
14908,60.00,0.000000
14909,61.00,0.000000
14910,62.00,0.000000
14911,63.00,0.000000
14912,64.00,0.000000
14913,65.00,0.000000
14914,66.00,0.000000
14915,67.00,0.000000
14916,68.00,0.000000
14917,69.00,0.000000
14918,70.00,0.000000
14919,71.00,0.000000
14920,72.00,0.000000
14921,73.00,0.000000
14922,74.00,0.000000
14923,75.00,0.000000
14924,76.00,0.000000
14925,77.00,0.000000
14926,78.00,0.000000
14927,79.00,0.000000
14928,80.00,0.000000
14929,81.00,0.000000
14930,82.00,0.000000
14931,83.00,0.000000
14932,84.00,0.000000
14933,85.00,0.000000
14934,86.00,0.000000
14935,87.00,0.000000
14936,88.00,0.000000
14937,89.00,0.000000
14938,90.00,0.000000
14939,91.00,0.000000
14940,92.00,0.000000
14941,93.00,0.000000
14942,94.00,0.000000
14943,95.00,0.000000
14944,96.00,0.000000
14945,97.00,0.000000
14946,98.00,0.000000
14947,99.00,0.000000
14948,100.00,0.000000
14949,101.00,0.000000
14950,102.00,0.000000
14951,103.00,0.000000
14952,104.00,0.000000
14953,105.00,0.000000
14954,106.00,0.000000
14955,107.00,0.000000
14956,108.00,0.000000
14957,109.00,0.000000
14958,110.00,0.000000
14959,111.00,0.000000
14960,112.00,0.000000
14961,113.00,0.000000
14962,114.00,0.000000
14963,115.00,0.000000
14964,116.00,0.000000
14965,117.00,0.000000
14966,118.00,0.000000
14967,119.00,0.000000
14968,120.00,0.000000
14969,121.00,0.000000
14970,122.00,0.000000
14971,123.00,0.000000
14972,124.00,0.000000
14973,125.00,0.000000
14974,126.00,0.000000
14975,127.00,0.000000
14976,128.00,0.000000
14977,129.00,0.000000
14978,130.00,0.000000
14979,131.00,0.000000
14980,132.00,0.000000
14981,133.00,0.000000
14982,134.00,0.000000
14983,135.00,0.000000
14984,136.00,0.000000
14985,137.00,0.000000
14986,138.00,0.000000
14987,139.00,0.000000
14988,140.00,0.000000
14989,141.00,0.000000
14990,142.00,0.000000
14991,143.00,0.000000
14992,144.00,0.000000
14993,145.00,0.000000
14994,146.00,0.000000
14995,147.00,0.000000
14996,148.00,0.000000
14997,149.00,0.000000
14998,150.00,0.000000
14999,151.00,0.000000
15000,152.00,0.000000
15001,153.00,0.000000
15002,154.00,0.000000
15003,155.00,0.000000
15004,156.00,0.000000
15005,157.00,0.000000
15006,158.00,0.000000
15007,159.00,0.000000
15008,160.00,0.000000
15009,161.00,0.000000
15010,162.00,0.000000
15011,163.00,0.000000
15012,164.00,0.000000
15013,165.00,0.000000
15014,166.00,0.000000
15015,167.00,0.000000
15016,168.00,0.000000
15017,169.00,0.000000
15018,170.00,0.000000
15019,171.00,0.000000
15020,172.00,0.000000
15021,173.00,0.000000
15022,174.00,0.000000
15023,175.00,0.000000
15024,176.00,0.000000
15025,177.00,0.000000
15026,178.00,0.000000
15027,179.00,0.000000
15028,180.00,0.000000
15029,181.00,0.000000
15030,182.00,0.000000
15031,183.00,0.000000
15032,184.00,0.000000
15033,185.00,0.000000
15034,186.00,0.000000
15035,187.00,0.000000
15036,188.00,0.000000
15037,189.00,0.000000
15038,190.00,0.000000
15039,191.00,0.000000
15040,192.00,0.000000
15041,193.00,0.000000
15042,194.00,0.000000
15043,195.00,0.000000
15044,196.00,0.000000
15045,197.00,0.000000
15046,198.00,0.000000
15047,199.00,0.000000
15048,200.00,0.000000
15049,201.00,0.000000
15050,202.00,0.000000
15051,203.00,0.000000
15052,204.00,0.000000
15053,205.00,0.000000
15054,206.00,0.000000
15055,207.00,0.000000
15056,208.00,0.000000
15057,209.00,0.000000
15058,210.00,0.000000
15059,211.00,0.000000
15060,212.00,0.000000
15061,213.00,0.000000
15062,214.00,0.000000
15063,215.00,0.000000
15064,216.00,0.000000
15065,217.00,0.000000
15066,218.00,0.000000
15067,219.00,0.000000
15068,220.00,0.000000
15069,221.00,0.000000
15070,222.00,0.000000
15071,223.00,0.000000
15072,224.00,0.000000
15073,225.00,0.000000
15074,226.00,0.000000
15075,227.00,0.000000
15076,228.00,0.000000
15077,229.00,0.000000
15078,230.00,0.000000
15079,231.00,0.000000
15080,232.00,0.000000
15081,233.00,0.000000
15082,234.00,0.000000
15083,235.00,0.000000
15084,236.00,0.000000
15085,237.00,0.000000
15086,238.00,0.000000
15087,239.00,0.000000
15088,240.00,0.000000
15089,241.00,0.000000
15090,242.00,0.000000
15091,243.00,0.000000
15092,244.00,0.000000
15093,245.00,0.000000
15094,246.00,0.000000
15095,247.00,0.000000
15096,248.00,0.000000
15097,249.00,0.000000
15098,250.00,0.000000
15099,251.00,0.000000
15100,252.00,0.000000
15101,253.00,0.000000
15102,254.00,0.000000
15103,255.00,0.000000
15104,0.00,0.000000
15105,1.00,0.000000
15106,2.00,0.000000
15107,3.00,0.000000
15108,4.00,0.000000
15109,5.00,0.000000
15110,6.00,0.000000
15111,7.00,0.000000
15112,8.00,0.000000
15113,9.00,0.000000
15114,10.00,0.000000
15115,11.00,0.000000
15116,12.00,0.000000
15117,13.00,0.000000
15118,14.00,0.000000
15119,15.00,0.000000
15120,16.00,0.000000
15121,17.00,0.000000
15122,18.00,0.000000
15123,19.00,0.000000
15124,20.00,0.000000
15125,21.00,0.000000
15126,22.00,0.000000
15127,23.00,0.000000
15128,24.00,0.000000
15129,25.00,0.000000
15130,26.00,0.000000
15131,27.00,0.000000
15132,28.00,0.000000
15133,29.00,0.000000
15134,30.00,0.000000
15135,31.00,0.000000
15136,32.00,0.000000
15137,33.00,0.000000
15138,34.00,0.000000
15139,35.00,0.000000
15140,36.00,0.000000
15141,37.00,0.000000
15142,38.00,0.000000
15143,39.00,0.000000
15144,40.00,0.000000
15145,41.00,0.000000
15146,42.00,0.000000
15147,43.00,0.000000
15148,44.00,0.000000
15149,45.00,0.000000
15150,46.00,0.000000
15151,47.00,0.000000
15152,48.00,0.000000
15153,49.00,0.000000
15154,50.00,0.000000
15155,51.00,0.000000
15156,52.00,0.000000
15157,53.00,0.000000
15158,54.00,0.000000
15159,55.00,0.000000
15160,56.00,0.000000
15161,57.00,0.000000
15162,58.00,0.000000
15163,59.00,0.000000
15164,60.00,0.000000
15165,61.00,0.000000
15166,62.00,0.000000
15167,63.00,0.000000
15168,64.00,0.000000
15169,65.00,0.000000
15170,66.00,0.000000
15171,67.00,0.000000
15172,68.00,0.000000
15173,69.00,0.000000
15174,70.00,0.000000
15175,71.00,0.000000
15176,72.00,0.000000
15177,73.00,0.000000
15178,74.00,0.000000
15179,75.00,0.000000
15180,76.00,0.000000
15181,77.00,0.000000
15182,78.00,0.000000
15183,79.00,0.000000
15184,80.00,0.000000
15185,81.00,0.000000
15186,82.00,0.000000
15187,83.00,0.000000
15188,84.00,0.000000
15189,85.00,0.000000
15190,86.00,0.000000
15191,87.00,0.000000
15192,88.00,0.000000
15193,89.00,0.000000
15194,90.00,0.000000
15195,91.00,0.000000
15196,92.00,0.000000
15197,93.00,0.000000
15198,94.00,0.000000
15199,95.00,0.000000
15200,96.00,0.000000
15201,97.00,0.000000
15202,98.00,0.000000
15203,99.00,0.000000
15204,100.00,0.000000
15205,101.00,0.000000
15206,102.00,0.000000
15207,103.00,0.000000
15208,104.00,0.000000
15209,105.00,0.000000
15210,106.00,0.000000
15211,107.00,0.000000
15212,108.00,0.000000
15213,109.00,0.000000
15214,110.00,0.000000
15215,111.00,0.000000
15216,112.00,0.000000
15217,113.00,0.000000
15218,114.00,0.000000
15219,115.00,0.000000
15220,116.00,0.000000
15221,117.00,0.000000
15222,118.00,0.000000
15223,119.00,0.000000
15224,120.00,0.000000
15225,121.00,0.000000
15226,122.00,0.000000
15227,123.00,0.000000
15228,124.00,0.000000
15229,125.00,0.000000
15230,126.00,0.000000
15231,127.00,0.000000
15232,128.00,0.000000
15233,129.00,0.000000
15234,130.00,0.000000
15235,131.00,0.000000
15236,132.00,0.000000
15237,133.00,0.000000
15238,134.00,0.000000
15239,135.00,0.000000
15240,136.00,0.000000
15241,137.00,0.000000
15242,138.00,0.000000
15243,139.00,0.000000
15244,140.00,0.000000
15245,141.00,0.000000
15246,142.00,0.000000
15247,143.00,0.000000
15248,144.00,0.000000
15249,145.00,0.000000
15250,146.00,0.000000
15251,147.00,0.000000
15252,148.00,0.000000
15253,149.00,0.000000
15254,150.00,0.000000
15255,151.00,0.000000
15256,152.00,0.000000
15257,153.00,0.000000
15258,154.00,0.000000
15259,155.00,0.000000
15260,156.00,0.000000
15261,157.00,0.000000
15262,158.00,0.000000
15263,159.00,0.000000
15264,160.00,0.000000
15265,161.00,0.000000
15266,162.00,0.000000
15267,163.00,0.000000
15268,164.00,0.000000
15269,165.00,0.000000
15270,166.00,0.000000
15271,167.00,0.000000
15272,168.00,0.000000
15273,169.00,0.000000
15274,170.00,0.000000
15275,171.00,0.000000
15276,172.00,0.000000
15277,173.00,0.000000
15278,174.00,0.000000
15279,175.00,0.000000
15280,176.00,0.000000
15281,177.00,0.000000
15282,178.00,0.000000
15283,179.00,0.000000
15284,180.00,0.000000
15285,181.00,0.000000
15286,182.00,0.000000
15287,183.00,0.000000
15288,184.00,0.000000
15289,185.00,0.000000
15290,186.00,0.000000
15291,187.00,0.000000
15292,188.00,0.000000
15293,189.00,0.000000
15294,190.00,0.000000
15295,191.00,0.000000
15296,192.00,0.000000
15297,193.00,0.000000
15298,194.00,0.000000
15299,195.00,0.000000
15300,196.00,0.000000
15301,197.00,0.000000
15302,198.00,0.000000
15303,199.00,0.000000
15304,200.00,0.000000
15305,201.00,0.000000
15306,202.00,0.000000
15307,203.00,0.000000
15308,204.00,0.000000
15309,205.00,0.000000
15310,206.00,0.000000
15311,207.00,0.000000
15312,208.00,0.000000
15313,209.00,0.000000
15314,210.00,0.000000
15315,211.00,0.000000
15316,212.00,0.000000
15317,213.00,0.000000
15318,214.00,0.000000
15319,215.00,0.000000
15320,216.00,0.000000
15321,217.00,0.000000
15322,218.00,0.000000
15323,219.00,0.000000
15324,220.00,0.000000
15325,221.00,0.000000
15326,222.00,0.000000
15327,223.00,0.000000
15328,224.00,0.000000
15329,225.00,0.000000
15330,226.00,0.000000
15331,227.00,0.000000
15332,228.00,0.000000
15333,229.00,0.000000
15334,230.00,0.000000
15335,231.00,0.000000
15336,232.00,0.000000
15337,233.00,0.000000
15338,234.00,0.000000
15339,235.00,0.000000
15340,236.00,0.000000
15341,237.00,0.000000
15342,238.00,0.000000
15343,239.00,0.000000
15344,240.00,0.000000
15345,241.00,0.000000
15346,242.00,0.000000
15347,243.00,0.000000
15348,244.00,0.000000
15349,245.00,0.000000
15350,246.00,0.000000
15351,247.00,0.000000
15352,248.00,0.000000
15353,249.00,0.000000
15354,250.00,0.000000
15355,251.00,0.000000
15356,252.00,0.000000
15357,253.00,0.000000
15358,254.00,0.000000
15359,255.00,0.000000
